Item Index,Rank,Type,Code,Attribute,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,Name,StackNumber,StackDrop_Min,StackDrop_Max,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,Level 1 Item LV,Level 1 Melee Min Attack,Level 1 Melee Max Attack,Level 1 Magic Min Attack,Level 1 Magic Max Attack,Level 1 Defance Min,Level 1 Defance Max,Level 1 Blocking Rate,Level 1 Critical Bonus,Level 1 Str Request,Level 1 Dex Request,Level 1 Spr Request,Level 1 Appraisal Addition,Level 2 Item LV,Level 2 Melee Min Attack,Level 2 Melee Max Attack,Level 2 Magic Min Attack,Level 2 Magic Max Attack,Level 2 Defance Min,Level 2 Defance Max,Level 2 Blocking Rate,Level 2 Critical Bonus,Level 2 Str Request,Level 2 Dex Request,Level 2 Spr Request,Level 2 Appraisal Addition,Level 3 Item LV,Level 3 Melee Min Attack,Level 3 Melee Max Attack,Level 3 Magic Min Attack,Level 3 Magic Max Attack,Level 3 Defance Min,Level 3 Defance Max,Level 3 Blocking Rate,Level 3 Critical Bonus,Level 3 Str Request,Level 3 Dex Request,Level 3 Spr Request,Level 3 Appraisal Addition,Level 4 Item LV,Level 4 Melee Min Attack,Level 4 Melee Max Attack,Level 4 Magic Min Attack,Level 4 Magic Max Attack,Level 4 Defance Min,Level 4 Defance Max,Level 4 Blocking Rate,Level 4 Critical Bonus,Level 4 Str Request,Level 4 Dex Request,Level 4 Spr Request,Level 4 Appraisal Addition,Level 5 Item LV,Level 5 Melee Min Attack,Level 5 Melee Max Attack,Level 5 Magic Min Attack,Level 5 Magic Max Attack,Level 5 Defance Min,Level 5 Defance Max,Level 5 Blocking Rate,Level 5 Critical Bonus,Level 5 Str Request,Level 5 Dex Request,Level 5 Spr Request,Level 5 Appraisal Addition,Level 6 Item LV,Level 6 Melee Min Attack,Level 6 Melee Max Attack,Level 6 Magic Min Attack,Level 6 Magic Max Attack,Level 6 Defance Min,Level 6 Defance Max,Level 6 Blocking Rate,Level 6 Critical Bonus,Level 6 Str Request,Level 6 Dex Request,Level 6 Spr Request,Level 6 Appraisal Addition,Level 7 Item LV,Level 7 Melee Min Attack,Level 7 Melee Max Attack,Level 7 Magic Min Attack,Level 7 Magic Max Attack,Level 7 Defance Min,Level 7 Defance Max,Level 7 Blocking Rate,Level 7 Critical Bonus,Level 7 Str Request,Level 7 Dex Request,Level 7 Spr Request,Level 7 Appraisal Addition,Level 8 Item LV,Level 8 Melee Min Attack,Level 8 Melee Max Attack,Level 8 Magic Min Attack,Level 8 Magic Max Attack,Level 8 Defance Min,Level 8 Defance Max,Level 8 Blocking Rate,Level 8 Critical Bonus,Level 8 Str Request,Level 8 Dex Request,Level 8 Spr Request,Level 8 Appraisal Addition,Level 9 Item LV,Level 9 Melee Min Attack,Level 9 Melee Max Attack,Level 9 Magic Min Attack,Level 9 Magic Max Attack,Level 9 Defance Min,Level 9 Defance Max,Level 9 Blocking Rate,Level 9 Critical Bonus,Level 9 Str Request,Level 9 Dex Request,Level 9 Spr Request,Level 9 Appraisal Addition
752,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,14,76,2,2,´ÙÀÌ¾î ÆÒÃ÷,0,1,1,1,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,10,0,23,0,1,0,0,0,0,0,16,0,0,10,0,23,0,2,0,0,0,0,0,16,0,0,10,0,23,0,3,0,0,0,0,0,16,0,0,10,0,23,0,4,0,0,0,0,0,16,0,0,10,0,23,0,5,0,0,0,0,0,16,0,0,10,0,23,0,6,0,0,0,0,0,16,0,0,10,0,23,0,7,0,0,0,0,0,16,0,0,10,0,23,0,8,0,0,0,0,0,16,0,0,10,0,23,0,9,0,0,0,0,0,16,0,0,10,0,23,0
753,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,27,644,2,2,³ëºí¿ÀÄ¿ ÆÒÃ÷,0,1,1,1,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,16,0,42,0,1,0,0,0,0,0,27,0,0,16,0,42,0,2,0,0,0,0,0,27,0,0,16,0,42,0,3,0,0,0,0,0,27,0,0,16,0,42,0,4,0,0,0,0,0,27,0,0,16,0,42,0,5,0,0,0,0,0,27,0,0,16,0,42,0,6,0,0,0,0,0,27,0,0,16,0,42,0,7,0,0,0,0,0,27,0,0,16,0,42,0,8,0,0,0,0,0,27,0,0,16,0,42,0,9,0,0,0,0,0,27,0,0,16,0,42,0
754,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,40,2677,2,2,ºñ¾ÓÄ« ÆÒÃ÷,0,1,1,1,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,23,0,62,0,1,0,0,0,0,0,37,0,0,23,0,62,0,2,0,0,0,0,0,37,0,0,23,0,62,0,3,0,0,0,0,0,37,0,0,23,0,62,0,4,0,0,0,0,0,37,0,0,23,0,62,0,5,0,0,0,0,0,37,0,0,23,0,62,0,6,0,0,0,0,0,37,0,0,23,0,62,0,7,0,0,0,0,0,37,0,0,23,0,62,0,8,0,0,0,0,0,37,0,0,23,0,62,0,9,0,0,0,0,0,37,0,0,23,0,62,0
755,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,52,7058,2,2,¾ÖÇÁ¸®Æ® ÆÒÃ÷,0,1,1,1,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,29,0,80,0,1,0,0,0,0,0,47,0,0,29,0,80,0,2,0,0,0,0,0,47,0,0,29,0,80,0,3,0,0,0,0,0,47,0,0,29,0,80,0,4,0,0,0,0,0,47,0,0,29,0,80,0,5,0,0,0,0,0,47,0,0,29,0,80,0,6,0,0,0,0,0,47,0,0,29,0,80,0,7,0,0,0,0,0,47,0,0,29,0,80,0,8,0,0,0,0,0,47,0,0,29,0,80,0,9,0,0,0,0,0,47,0,0,29,0,80,0
756,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,64,8000,2,2,ÇÇ´Ð½º ÆÒÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,35,0,98,0,1,0,0,0,0,0,57,0,0,35,0,98,0,2,0,0,0,0,0,57,0,0,35,0,98,0,3,0,0,0,0,0,57,0,0,35,0,98,0,4,0,0,0,0,0,57,0,0,35,0,98,0,5,0,0,0,0,0,57,0,0,35,0,98,0,6,0,0,0,0,0,57,0,0,35,0,98,0,7,0,0,0,0,0,57,0,0,35,0,98,0,8,0,0,0,0,0,57,0,0,35,0,98,0,9,0,0,0,0,0,57,0,0,35,0,98,0
770,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,2,16,2,2,¾ÆÄÉÀÎ ÆÒÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,5,0,1,0,0,0,0,0,5,0,0,4,0,5,0,2,0,0,0,0,0,5,0,0,4,0,5,0,3,0,0,0,0,0,5,0,0,4,0,5,0,4,0,0,0,0,0,5,0,0,4,0,5,0,5,0,0,0,0,0,5,0,0,4,0,5,0,6,0,0,0,0,0,5,0,0,4,0,5,0,7,0,0,0,0,0,5,0,0,4,0,5,0,8,0,0,0,0,0,5,0,0,4,0,5,0,9,0,0,0,0,0,5,0,0,4,0,5,0
771,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,14,76,2,2,´ÙÀÌ¾î ÆÒÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,10,0,23,0,1,0,0,0,0,0,16,0,0,10,0,23,0,2,0,0,0,0,0,16,0,0,10,0,23,0,3,0,0,0,0,0,16,0,0,10,0,23,0,4,0,0,0,0,0,16,0,0,10,0,23,0,5,0,0,0,0,0,16,0,0,10,0,23,0,6,0,0,0,0,0,16,0,0,10,0,23,0,7,0,0,0,0,0,16,0,0,10,0,23,0,8,0,0,0,0,0,16,0,0,10,0,23,0,9,0,0,0,0,0,16,0,0,10,0,23,0
772,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,27,644,2,2,³ëºí¿ÀÄ¿ ÆÒÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,16,0,42,0,1,0,0,0,0,0,27,0,0,16,0,42,0,2,0,0,0,0,0,27,0,0,16,0,42,0,3,0,0,0,0,0,27,0,0,16,0,42,0,4,0,0,0,0,0,27,0,0,16,0,42,0,5,0,0,0,0,0,27,0,0,16,0,42,0,6,0,0,0,0,0,27,0,0,16,0,42,0,7,0,0,0,0,0,27,0,0,16,0,42,0,8,0,0,0,0,0,27,0,0,16,0,42,0,9,0,0,0,0,0,27,0,0,16,0,42,0
773,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,40,2677,2,2,ºñ¾ÓÄ« ÆÒÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,23,0,62,0,1,0,0,0,0,0,37,0,0,23,0,62,0,2,0,0,0,0,0,37,0,0,23,0,62,0,3,0,0,0,0,0,37,0,0,23,0,62,0,4,0,0,0,0,0,37,0,0,23,0,62,0,5,0,0,0,0,0,37,0,0,23,0,62,0,6,0,0,0,0,0,37,0,0,23,0,62,0,7,0,0,0,0,0,37,0,0,23,0,62,0,8,0,0,0,0,0,37,0,0,23,0,62,0,9,0,0,0,0,0,37,0,0,23,0,62,0
774,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,52,7058,2,2,¾ÖÇÁ¸®Æ® ÆÒÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,29,0,80,0,1,0,0,0,0,0,47,0,0,29,0,80,0,2,0,0,0,0,0,47,0,0,29,0,80,0,3,0,0,0,0,0,47,0,0,29,0,80,0,4,0,0,0,0,0,47,0,0,29,0,80,0,5,0,0,0,0,0,47,0,0,29,0,80,0,6,0,0,0,0,0,47,0,0,29,0,80,0,7,0,0,0,0,0,47,0,0,29,0,80,0,8,0,0,0,0,0,47,0,0,29,0,80,0,9,0,0,0,0,0,47,0,0,29,0,80,0
775,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,64,8000,2,2,ÇÇ´Ð½º ÆÒÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,35,0,98,0,1,0,0,0,0,0,57,0,0,35,0,98,0,2,0,0,0,0,0,57,0,0,35,0,98,0,3,0,0,0,0,0,57,0,0,35,0,98,0,4,0,0,0,0,0,57,0,0,35,0,98,0,5,0,0,0,0,0,57,0,0,35,0,98,0,6,0,0,0,0,0,57,0,0,35,0,98,0,7,0,0,0,0,0,57,0,0,35,0,98,0,8,0,0,0,0,0,57,0,0,35,0,98,0,9,0,0,0,0,0,57,0,0,35,0,98,0
776,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,2,16,2,2,¾ÆÄÉÀÎ ÆÒÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,5,0,1,0,0,0,0,0,5,0,0,4,0,5,0,2,0,0,0,0,0,5,0,0,4,0,5,0,3,0,0,0,0,0,5,0,0,4,0,5,0,4,0,0,0,0,0,5,0,0,4,0,5,0,5,0,0,0,0,0,5,0,0,4,0,5,0,6,0,0,0,0,0,5,0,0,4,0,5,0,7,0,0,0,0,0,5,0,0,4,0,5,0,8,0,0,0,0,0,5,0,0,4,0,5,0,9,0,0,0,0,0,5,0,0,4,0,5,0
777,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,14,76,2,2,´ÙÀÌ¾î ÆÒÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,10,0,23,0,1,0,0,0,0,0,16,0,0,10,0,23,0,2,0,0,0,0,0,16,0,0,10,0,23,0,3,0,0,0,0,0,16,0,0,10,0,23,0,4,0,0,0,0,0,16,0,0,10,0,23,0,5,0,0,0,0,0,16,0,0,10,0,23,0,6,0,0,0,0,0,16,0,0,10,0,23,0,7,0,0,0,0,0,16,0,0,10,0,23,0,8,0,0,0,0,0,16,0,0,10,0,23,0,9,0,0,0,0,0,16,0,0,10,0,23,0
778,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,27,644,2,2,³ëºí¿ÀÄ¿ ÆÒÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,16,0,42,0,1,0,0,0,0,0,27,0,0,16,0,42,0,2,0,0,0,0,0,27,0,0,16,0,42,0,3,0,0,0,0,0,27,0,0,16,0,42,0,4,0,0,0,0,0,27,0,0,16,0,42,0,5,0,0,0,0,0,27,0,0,16,0,42,0,6,0,0,0,0,0,27,0,0,16,0,42,0,7,0,0,0,0,0,27,0,0,16,0,42,0,8,0,0,0,0,0,27,0,0,16,0,42,0,9,0,0,0,0,0,27,0,0,16,0,42,0
779,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,40,2677,2,2,ºñ¾ÓÄ« ÆÒÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,23,0,62,0,1,0,0,0,0,0,37,0,0,23,0,62,0,2,0,0,0,0,0,37,0,0,23,0,62,0,3,0,0,0,0,0,37,0,0,23,0,62,0,4,0,0,0,0,0,37,0,0,23,0,62,0,5,0,0,0,0,0,37,0,0,23,0,62,0,6,0,0,0,0,0,37,0,0,23,0,62,0,7,0,0,0,0,0,37,0,0,23,0,62,0,8,0,0,0,0,0,37,0,0,23,0,62,0,9,0,0,0,0,0,37,0,0,23,0,62,0
780,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,52,7058,2,2,¾ÖÇÁ¸®Æ® ÆÒÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,29,0,80,0,1,0,0,0,0,0,47,0,0,29,0,80,0,2,0,0,0,0,0,47,0,0,29,0,80,0,3,0,0,0,0,0,47,0,0,29,0,80,0,4,0,0,0,0,0,47,0,0,29,0,80,0,5,0,0,0,0,0,47,0,0,29,0,80,0,6,0,0,0,0,0,47,0,0,29,0,80,0,7,0,0,0,0,0,47,0,0,29,0,80,0,8,0,0,0,0,0,47,0,0,29,0,80,0,9,0,0,0,0,0,47,0,0,29,0,80,0
781,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,64,8000,2,2,ÇÇ´Ð½º ÆÒÃ÷,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,35,0,98,0,1,0,0,0,0,0,57,0,0,35,0,98,0,2,0,0,0,0,0,57,0,0,35,0,98,0,3,0,0,0,0,0,57,0,0,35,0,98,0,4,0,0,0,0,0,57,0,0,35,0,98,0,5,0,0,0,0,0,57,0,0,35,0,98,0,6,0,0,0,0,0,57,0,0,35,0,98,0,7,0,0,0,0,0,57,0,0,35,0,98,0,8,0,0,0,0,0,57,0,0,35,0,98,0,9,0,0,0,0,0,57,0,0,35,0,98,0
801,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,4,11,2,2,¾ÆÄÉÀÎ ±Û·¯ºê,0,1,1,1,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,8,0,1,0,0,0,0,0,1,0,0,5,0,8,0,2,0,0,0,0,0,1,0,0,5,0,8,0,3,0,0,0,0,0,1,0,0,5,0,8,0,4,0,0,0,0,0,1,0,0,5,0,8,0,5,0,0,0,0,0,1,0,0,5,0,8,0,6,0,0,0,0,0,1,0,0,5,0,8,0,7,0,0,0,0,0,1,0,0,5,0,8,0,8,0,0,0,0,0,1,0,0,5,0,8,0,9,0,0,0,0,0,1,0,0,5,0,8,0
802,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,16,57,2,2,´ÙÀÌ¾î ±Û·¯ºê,0,1,1,1,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,26,0,1,0,0,0,0,0,5,0,0,11,0,26,0,2,0,0,0,0,0,5,0,0,11,0,26,0,3,0,0,0,0,0,5,0,0,11,0,26,0,4,0,0,0,0,0,5,0,0,11,0,26,0,5,0,0,0,0,0,5,0,0,11,0,26,0,6,0,0,0,0,0,5,0,0,11,0,26,0,7,0,0,0,0,0,5,0,0,11,0,26,0,8,0,0,0,0,0,5,0,0,11,0,26,0,9,0,0,0,0,0,5,0,0,11,0,26,0
803,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,29,400,2,2,³ëºí¿ÀÄ¿ ±Û·¯ºê,0,1,1,1,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,17,0,45,0,1,0,0,0,0,0,9,0,0,17,0,45,0,2,0,0,0,0,0,9,0,0,17,0,45,0,3,0,0,0,0,0,9,0,0,17,0,45,0,4,0,0,0,0,0,9,0,0,17,0,45,0,5,0,0,0,0,0,9,0,0,17,0,45,0,6,0,0,0,0,0,9,0,0,17,0,45,0,7,0,0,0,0,0,9,0,0,17,0,45,0,8,0,0,0,0,0,9,0,0,17,0,45,0,9,0,0,0,0,0,9,0,0,17,0,45,0
804,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,42,1538,2,2,ºñ¾ÓÄ« ±Û·¯ºê,0,1,1,1,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,24,0,65,0,1,0,0,0,0,0,13,0,0,24,0,65,0,2,0,0,0,0,0,13,0,0,24,0,65,0,3,0,0,0,0,0,13,0,0,24,0,65,0,4,0,0,0,0,0,13,0,0,24,0,65,0,5,0,0,0,0,0,13,0,0,24,0,65,0,6,0,0,0,0,0,13,0,0,24,0,65,0,7,0,0,0,0,0,13,0,0,24,0,65,0,8,0,0,0,0,0,13,0,0,24,0,65,0,9,0,0,0,0,0,13,0,0,24,0,65,0
805,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,54,3902,2,2,¾ÖÇÁ¸®Æ® ±Û·¯ºê,0,1,1,1,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,30,0,83,0,1,0,0,0,0,0,17,0,0,30,0,83,0,2,0,0,0,0,0,17,0,0,30,0,83,0,3,0,0,0,0,0,17,0,0,30,0,83,0,4,0,0,0,0,0,17,0,0,30,0,83,0,5,0,0,0,0,0,17,0,0,30,0,83,0,6,0,0,0,0,0,17,0,0,30,0,83,0,7,0,0,0,0,0,17,0,0,30,0,83,0,8,0,0,0,0,0,17,0,0,30,0,83,0,9,0,0,0,0,0,17,0,0,30,0,83,0
806,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,66,4000,2,2,ÇÇ´Ð½º ±Û·¯ºê,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,36,0,101,0,1,0,0,0,0,0,20,0,0,36,0,101,0,2,0,0,0,0,0,20,0,0,36,0,101,0,3,0,0,0,0,0,20,0,0,36,0,101,0,4,0,0,0,0,0,20,0,0,36,0,101,0,5,0,0,0,0,0,20,0,0,36,0,101,0,6,0,0,0,0,0,20,0,0,36,0,101,0,7,0,0,0,0,0,20,0,0,36,0,101,0,8,0,0,0,0,0,20,0,0,36,0,101,0,9,0,0,0,0,0,20,0,0,36,0,101,0
820,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,4,11,2,2,¾ÆÄÉÀÎ ±Û·¯ºê,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,8,0,1,0,0,0,0,0,1,0,0,5,0,8,0,2,0,0,0,0,0,1,0,0,5,0,8,0,3,0,0,0,0,0,1,0,0,5,0,8,0,4,0,0,0,0,0,1,0,0,5,0,8,0,5,0,0,0,0,0,1,0,0,5,0,8,0,6,0,0,0,0,0,1,0,0,5,0,8,0,7,0,0,0,0,0,1,0,0,5,0,8,0,8,0,0,0,0,0,1,0,0,5,0,8,0,9,0,0,0,0,0,1,0,0,5,0,8,0
821,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,16,57,2,2,´ÙÀÌ¾î ±Û·¯ºê,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,26,0,1,0,0,0,0,0,5,0,0,11,0,26,0,2,0,0,0,0,0,5,0,0,11,0,26,0,3,0,0,0,0,0,5,0,0,11,0,26,0,4,0,0,0,0,0,5,0,0,11,0,26,0,5,0,0,0,0,0,5,0,0,11,0,26,0,6,0,0,0,0,0,5,0,0,11,0,26,0,7,0,0,0,0,0,5,0,0,11,0,26,0,8,0,0,0,0,0,5,0,0,11,0,26,0,9,0,0,0,0,0,5,0,0,11,0,26,0
822,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,29,400,2,2,³ëºí¿ÀÄ¿ ±Û·¯ºê,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,17,0,45,0,1,0,0,0,0,0,9,0,0,17,0,45,0,2,0,0,0,0,0,9,0,0,17,0,45,0,3,0,0,0,0,0,9,0,0,17,0,45,0,4,0,0,0,0,0,9,0,0,17,0,45,0,5,0,0,0,0,0,9,0,0,17,0,45,0,6,0,0,0,0,0,9,0,0,17,0,45,0,7,0,0,0,0,0,9,0,0,17,0,45,0,8,0,0,0,0,0,9,0,0,17,0,45,0,9,0,0,0,0,0,9,0,0,17,0,45,0
823,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,42,1538,2,2,ºñ¾ÓÄ« ±Û·¯ºê,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,24,0,65,0,1,0,0,0,0,0,13,0,0,24,0,65,0,2,0,0,0,0,0,13,0,0,24,0,65,0,3,0,0,0,0,0,13,0,0,24,0,65,0,4,0,0,0,0,0,13,0,0,24,0,65,0,5,0,0,0,0,0,13,0,0,24,0,65,0,6,0,0,0,0,0,13,0,0,24,0,65,0,7,0,0,0,0,0,13,0,0,24,0,65,0,8,0,0,0,0,0,13,0,0,24,0,65,0,9,0,0,0,0,0,13,0,0,24,0,65,0
824,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,54,3902,2,2,¾ÖÇÁ¸®Æ® ±Û·¯ºê,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,30,0,83,0,1,0,0,0,0,0,17,0,0,30,0,83,0,2,0,0,0,0,0,17,0,0,30,0,83,0,3,0,0,0,0,0,17,0,0,30,0,83,0,4,0,0,0,0,0,17,0,0,30,0,83,0,5,0,0,0,0,0,17,0,0,30,0,83,0,6,0,0,0,0,0,17,0,0,30,0,83,0,7,0,0,0,0,0,17,0,0,30,0,83,0,8,0,0,0,0,0,17,0,0,30,0,83,0,9,0,0,0,0,0,17,0,0,30,0,83,0
825,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,66,4000,2,2,ÇÇ´Ð½º ±Û·¯ºê,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,36,0,101,0,1,0,0,0,0,0,20,0,0,36,0,101,0,2,0,0,0,0,0,20,0,0,36,0,101,0,3,0,0,0,0,0,20,0,0,36,0,101,0,4,0,0,0,0,0,20,0,0,36,0,101,0,5,0,0,0,0,0,20,0,0,36,0,101,0,6,0,0,0,0,0,20,0,0,36,0,101,0,7,0,0,0,0,0,20,0,0,36,0,101,0,8,0,0,0,0,0,20,0,0,36,0,101,0,9,0,0,0,0,0,20,0,0,36,0,101,0
826,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1,0,1,4,11,2,2,¾ÆÄÉÀÎ ±Û·¯ºê,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,8,0,1,0,0,0,0,0,1,0,0,5,0,8,0,2,0,0,0,0,0,1,0,0,5,0,8,0,3,0,0,0,0,0,1,0,0,5,0,8,0,4,0,0,0,0,0,1,0,0,5,0,8,0,5,0,0,0,0,0,1,0,0,5,0,8,0,6,0,0,0,0,0,1,0,0,5,0,8,0,7,0,0,0,0,0,1,0,0,5,0,8,0,8,0,0,0,0,0,1,0,0,5,0,8,0,9,0,0,0,0,0,1,0,0,5,0,8,0
