39497.52729,Name,Rank,Material,Level,MaxHP,HPRecovery,Defence_Min,Defence_Max,GuardRate,GuardEfficiency,BlockRate,PhysicalResist,LightResist,FireResist,IceResist,PoisonResist,CurseResist,WalkSpeed,RunSpeed,BloodInfo,CuttingInfo,ShapeInfo,DescriptionInfo,Exp,Money_Min,Money_Max,Money_Rate,AIKey,ChaoticLevel,MaxItemSet,DefeatLength_Upper,DefeatLength_Lower,DefeatLength_Left,DefeatLength_Right,DefeatDamage_Min,DefeatDamage_Max,AttackMaterial_Melee,AttackDamage_Min_Melee,AttackDamage_Max_Melee,AbsoluteDamage_Min_Melee,AbsoluteDamage_Max_Melee,CellRange_Melee,AttackDelay_Melee,ResultCode_Melee,ResultValue_Melee_1,ResultValue_Melee_2,ResultValue_Melee_3,ResultValue_Melee_4,ResultValue_Melee_5,ResultValue_Melee_6,ResultValue_Melee_7,AttackMaterial_Power_Melee,AttackDamage_Min_Power_Melee,AttackDamage_Max_Power_Melee,AbsoluteDamage_Min_Power_Melee,AbsoluteDamage_Max_Power_Melee,CellRange_Power_Melee,AttackDelay_Power_Melee,ResultCode_Power_Melee,ResultValue_Power_Melee_1,ResultValue_Power_Melee_2,ResultValue_Power_Melee_3,ResultValue_Power_Melee_4,ResultValue_Power_Melee_5,ResultValue_Power_Melee_6,ResultValue_Power_Melee_7,AttackMaterial_Special_Melee,AttackDamage_Min_Special_Melee,AttackDamage_Max_Special_Melee,AbsoluteDamage_Min_Special_Melee,AbsoluteDamage_Max_Special_Melee,CellRange_Special_Melee,AttackDelay_Special_Melee,ResultCode_Special_Melee,ResultValue_Special_Melee_1,ResultValue_Special_Melee_2,ResultValue_Special_Melee_3,ResultValue_Special_Melee_4,ResultValue_Special_Melee_5,ResultValue_Special_Melee_6,ResultValue_Special_Melee_7,AttackMaterial_Range,AttackDamage_Min_Range,AttackDamage_Max_Range,AbsoluteDamage_Min_Range,AbsoluteDamage_Max_Range,CellRange_Range,AttackDelay_Range,ResultCode_Range,ResultValue_Range_1,ResultValue_Range_2,ResultValue_Range_3,ResultValue_Range_4,ResultValue_Range_5,ResultValue_Range_6,ResultValue_Range_7,AttackMaterial_Power_Range,AttackDamage_Min_Power_Range,AttackDamage_Max_Power_Range,AbsoluteDamage_Min_Power_Range,AbsoluteDamage_Max_Power_Range,CellRange_Power_Range,AttackDelay_Power_Range,ResultCode_Power_Range,ResultValue_Power_Range_1,ResultValue_Power_Range_2,ResultValue_Power_Range_3,ResultValue_Power_Range_4,ResultValue_Power_Range_5,ResultValue_Power_Range_6,ResultValue_Power_Range_7,AttackMaterial_Special__Range,AttackDamage_Min_Special__Range,AttackDamage_Max_Special__Range,AbsoluteDamage_Min_Special__Range,AbsoluteDamage_Max_Special__Range,CellRange_Special__Range,AttackDelay_Special__Range,ResultCode_Special__Range,ResultValue_Special__Range_1,ResultValue_Special__Range_2,ResultValue_Special__Range_3,ResultValue_Special__Range_4,ResultValue_Special__Range_5,ResultValue_Special__Range_6,ResultValue_Special__Range_7,AttackMaterial_Heal,AttackDamage_Min_Heal,AttackDamage_Max_Heal,AbsoluteDamage_Min_Heal,AbsoluteDamage_Max_Heal,CellRange_Heal,AttackDelay_Heal,ResultCode_Heal,ResultValue_Heal_1,ResultValue_Heal_2,ResultValue_Heal_3,ResultValue_Heal_4,ResultValue_Heal_5,ResultValue_Heal_6,ResultValue_Heal_7,AttackMaterial_Revive,AttackDamage_Min_Revive,AttackDamage_Max_Revive,AbsoluteDamage_Min_Revive,AbsoluteDamage_Max_Revive,CellRange_Revive,AttackDelay_Revive,ResultCode_Revive,ResultValue_Revive_1,ResultValue_Revive_2,ResultValue_Revive_3,ResultValue_Revive_4,ResultValue_Revive_5,ResultValue_Revive_6,ResultValue_Revive_7,ItemSetIndex_1,ItemSetDropRatio_1,ItemSetIndex_2,ItemSetDropRatio_2,ItemSetIndex_3,ItemSetDropRatio_3,ItemSetIndex_4,ItemSetDropRatio_4,ItemSetIndex_5,ItemSetDropRatio_5,ItemSetIndex_6,ItemSetDropRatio_6,ItemSetIndex_7,ItemSetDropRatio_7,ItemSetIndex_8,ItemSetDropRatio_8,ItemSetIndex_9,ItemSetDropRatio_9,ItemSetIndex_10,ItemSetDropRatio_10,ItemSetIndex_11,ItemSetDropRatio_11,ItemSetIndex_12,ItemSetDropRatio_12,ItemSetIndex_13,ItemSetDropRatio_13,ItemSetIndex_14,ItemSetDropRatio_14,ItemSetIndex_15,ItemSetDropRatio_15,Width
2058,Box,3,30,1,22,0,0,0,10,50,0,0,0,0,0,0,0,0,0,1,1,object_03,작성중,0,90,150,0,7,1,4,86,86,76,76,98,99,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3112,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,Box,3,30,1,22,0,0,0,10,50,0,0,0,0,0,0,0,0,0,1,1,object_03,작성중,0,90,150,0,7,1,4,86,86,76,76,98,99,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3112,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,Box,3,30,1,22,0,0,0,10,50,0,0,0,0,0,0,0,0,0,1,1,object_03,작성중,0,90,150,0,7,1,4,86,86,76,76,98,99,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3112,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,Box,3,30,1,22,0,0,0,10,50,0,0,0,0,0,0,0,0,0,1,1,object_03,작성중,0,3000,4500,100000,7,1,1,86,86,76,76,98,99,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3113,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,Box,3,30,1,22,0,0,0,10,50,0,0,0,0,0,0,0,0,0,1,1,object_03,작성중,0,4500,6000,100000,7,1,1,86,86,76,76,98,99,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3113,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,Box,3,30,1,22,0,0,0,10,50,0,0,0,0,0,0,0,0,0,1,1,object_03,작성중,0,6000,7500,100000,7,1,1,86,86,76,76,98,99,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3113,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,Fear Langrama,0,19,13,1100,0,49,70,5,50,1,0,0,0,0,0,0,2,3,1,3,rangrama,작성중,9240,0,0,0,1,1,0,94,94,102,102,3,20,1,104,131,6,14,2,2000,1000101,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,Fear Aramon,0,18,14,1366,0,55,79,5,50,2,0,0,0,0,0,0,1.6,3,1,1,aramon,작성중,10150,0,0,0,1,1,0,62,62,52,52,3,20,1,121,152,7,15,2,1904,1000101,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,Fear Lizardman,0,18,15,1596,0,60,86,5,50,2,0,0,0,0,0,0,1.9,3.8,1,1,lizardman,작성중,11060,0,0,0,1,1,0,110,70,95,95,2,18,2,133,167,7,16,2,2460,1000101,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,Nihilis Fear,1,28,35,6097,0,176,252,10,50,2,0,0,0,0,0,0,2.4,6,1,1,Nihillis_fier,작성중,29260,2640,3600,35000,1,1,2,86,86,76,76,3,81,0,382,478,15,35,3,2000,1000101,0,0,0,0,0,0,0,0,0,0,15,35,0,0,0,0,0,0,0,0,0,0,0,382,478,15,35,3,2000,1000101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,100,0,0,15,2660,16,5310,17,4420,0,0,107,2360,108,4720,109,3930,502,80,401,590,203,8490,450,1380,0,0,0
2071,Parasite Decay,0,28,45,9412,0,233,334,12,70,2,0,0,0,5,0,0,1,4.2,1,1,Parasite_decay,작성중,39830,4020,5430,35000,1,1,3,160,102,107,107,5,22,1,504,631,19,44,3,1960,1000101,0,0,0,0,0,0,0,0,0,0,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,100,0,0,17,4740,18,3950,19,2370,0,0,107,4210,108,3510,109,2110,502,80,402,530,206,7570,452,1230,300,220,0
2072,Praus Rude,0,19,58,15020,0,315,451,12,70,2,0,0,0,5,0,0,2.6,3.2,1,1,Fraus_rude,작성중,91420,7050,9540,35000,1,1,3,85,85,75,75,5,22,0,674,843,24,56,3,1800,1000101,0,0,0,0,0,0,0,5,0,0,24,56,0,0,0,0,0,0,0,0,0,0,5,674,843,24,56,8,3000,1100307,512,100,0,0,6010,1,0,0,674,843,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,100,513,100,0,0,23,4210,24,3510,25,2110,0,0,109,3740,110,3120,111,1870,502,80,403,470,209,6730,452,1090,302,220,0
2073,Sasquatch Yeti,0,18,39,7325,0,198,284,18,70,2,0,0,0,5,0,0,1.1,2.5,1,1,Sasquach_yeti,작성중,32900,2820,3810,35000,1,1,2,110,75,90,90,2,18,1,430,538,16,38,2,2200,1000101,0,0,0,0,0,0,0,0,0,0,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,60,0,0,14,5270,15,4390,16,2640,0,0,105,4680,106,3900,107,2340,502,40,401,590,204,8430,451,1370,0,0,0
2074,Frizkhan Kreving,0,18,40,7652,0,204,292,10,50,2,0,0,0,5,0,0,1.4,3.7,1,1,Freezkhan_craving,작성중,33880,3300,4470,35000,1,1,2,90,80,61,61,2,18,9,442,553,17,39,2,2358,1000101,0,0,0,0,0,0,0,0,0,0,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,60,0,0,14,5160,17,4300,18,2580,0,0,108,4580,109,3820,110,2290,502,40,401,580,207,8250,450,1340,0,0,0
2101,Statue of Luck,1,21,1,5319000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,eventstone,작성중,0,0,0,0,7,1,1,0,0,0,0,90,91,0,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,1000000,0,0,0,0,0,0,0,0,0
2102,Statue of Luck,1,21,1,5319000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,eventstone,작성중,0,0,0,0,7,1,1,0,0,0,0,90,91,0,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,1000000,0,0,0,0,0,0,0,0,0
2103,Statue of Luck,1,21,1,298434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,eventstone,작성중,0,0,0,0,7,1,1,0,0,0,0,90,91,0,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,1000000,0,0,0,0,0,0,0,0,0
2104,Statue of Luck,1,21,1,213808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,eventstone,작성중,0,0,0,0,7,1,1,0,0,0,0,90,91,0,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,1000000,0,0,0,0,0,0,0,0,0
2105,Statue of Luck,1,21,1,183264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,eventstone,작성중,0,0,0,0,7,1,1,0,0,0,0,90,91,0,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,1000000,0,0,0,0,0,0,0,0,0
2106,Statue of Luck,1,21,1,69569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,eventstone,작성중,0,0,0,0,7,1,1,0,0,0,0,90,91,0,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,1000000,0,0,0,0,0,0,0,0,0
2107,Statue of Luck,1,21,1,15390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,eventstone,작성중,350000000,0,0,0,7,1,1,0,0,0,0,90,91,0,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,Statue of Test,1,21,1,222,0,0,0,10,50,0,0,0,0,0,0,0,0,0,11,1,eventstone,작성중,0,0,0,0,7,1,1,0,0,0,0,90,91,0,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,1000000,0,0,0,0,0,0,0,0,0
2152,Statue of Test Defense,1,21,1,13129,0,414,414,10,50,0,0,50,50,50,50,50,0,0,11,1,eventstone,작성중,0,0,0,0,7,1,1,0,0,0,0,90,91,0,620,776,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,1000000,0,0,0,0,0,0,0,0,0
2201,Treguard,1,19,94,43586,0,581,831,10,70,1,0,0,5,0,0,50,3,5,1,2,tregard,작성중,515830,17340,23430,30800,3,1,3,86,86,76,76,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,1164,38,89,14,2600,3000001,217,0,60,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,150,515,200,38,2230,40,2230,40,1860,40,1120,114,1980,115,1980,115,1650,115,990,507,180,407,400,737,750,463,700,311,40,0
2202,Flow,1,19,96,45580,0,598,855,20,70,2,0,0,5,50,0,0,2.2,4.5,3,1,floe,작성중,542500,18090,24420,30800,1,1,3,86,86,76,76,3,20,19,1364,1706,39,91,3,2300,1000101,0,0,0,0,0,0,0,0,0,0,39,91,0,0,0,0,0,0,0,0,0,0,0,1364,1706,39,91,3,2300,1000101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,150,515,200,38,2150,40,2150,40,1800,40,1080,114,1920,115,1920,115,1600,115,960,507,180,407,400,737,750,463,700,312,40,0
2203,Desayer,1,28,98,47631,0,615,879,10,50,2,0,50,5,0,0,0,2.2,5,1,1,desair,작성중,569800,18870,25470,30800,1,1,3,86,86,76,76,3,20,0,1400,1751,40,93,3,2300,1000101,0,0,0,0,0,0,0,0,0,0,40,93,0,0,0,0,0,0,0,0,0,0,0,1400,1751,40,93,3,2300,1000101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,150,515,200,38,2080,40,2080,40,1730,40,1040,114,1850,115,1850,115,1540,115,930,507,180,408,400,737,750,463,700,312,40,0
2204,Aeries,1,19,100,49739,0,632,903,30,80,2,0,0,55,0,0,0,2.2,4.8,1,1,eris,작성중,597730,19200,25920,30100,1,1,3,86,86,76,76,3,20,19,1437,1797,40,95,3,2100,1000101,0,0,0,0,0,0,0,0,0,0,40,95,0,0,0,0,0,0,0,0,0,0,19,1437,1797,40,95,3,1800,1100307,320,0,0,0,6026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,150,515,200,38,2000,40,2000,40,1670,40,1000,114,1780,115,1780,115,1480,115,890,507,180,408,400,737,750,463,700,314,40,0
2251,Styx,1,19,82,35749,0,486,695,10,50,2,0,0,55,0,0,0,2.5,4.8,1,1,styx,작성중,368200,13230,17850,30800,1,1,3,90,90,86,86,3,18,4,1224,1530,33,78,3,1800,1000101,0,0,0,0,0,0,0,0,0,0,33,78,0,0,0,0,0,0,0,0,0,0,19,0,0,33,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,100,515,200,37,2680,38,2680,39,2240,40,1340,114,2390,115,2390,115,1990,115,1200,507,180,407,400,737,250,462,700,0,0,0
2252,Carbon,1,19,85,38503,0,509,728,20,70,2,0,0,55,0,50,0,2.5,5,1,1,carbon,작성중,403060,14190,19170,30800,1,1,3,86,86,76,76,3,18,9,1279,1599,35,81,3,1800,1000101,0,0,0,0,0,0,0,9,0,0,35,81,0,0,0,0,0,0,0,0,0,0,19,1279,1599,35,81,3,1800,1100307,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,100,515,200,37,2570,38,2570,39,2140,40,1290,114,2280,115,2280,115,1900,115,1140,507,180,407,400,737,250,462,730,0,0,0
