Set Index,Name,Total Drop Ratio,Set Count,Set0_ItemIndex,Set0_DropRatio,Set0_MagicRatio,Set0_NobleRatio,Set0_DivineNobleRatio,Set1_ItemIndex,Set1_DropRatio,Set1_MagicRatio,Set1_NobleRatio,Set1_DivineNobleRatio,Set2_ItemIndex,Set2_DropRatio,Set2_MagicRatio,Set2_NobleRatio,Set2_DivineNobleRatio,Set3_ItemIndex,Set3_DropRatio,Set3_MagicRatio,Set3_NobleRatio,Set3_DivineNobleRatio,Set4_ItemIndex,Set4_DropRatio,Set4_MagicRatio,Set4_NobleRatio,Set4_DivineNobleRatio,Set5_ItemIndex,Set5_DropRatio,Set5_MagicRatio,Set5_NobleRatio,Set5_DivineNobleRatio,Set6_ItemIndex,Set6_DropRatio,Set6_MagicRatio,Set6_NobleRatio,Set6_DivineNobleRatio,Set7_ItemIndex,Set7_DropRatio,Set7_MagicRatio,Set7_NobleRatio,Set7_DivineNobleRatio,Set8_ItemIndex,Set8_DropRatio,Set8_MagicRatio,Set8_NobleRatio,Set8_DivineNobleRatio,Set9_ItemIndex,Set9_DropRatio,Set9_MagicRatio,Set9_NobleRatio,Set9_DivineNobleRatio,Set10_ItemIndex,Set10_DropRatio,Set10_MagicRatio,Set10_NobleRatio,Set10_DivineNobleRatio,Set11_ItemIndex,Set11_DropRatio,Set11_MagicRatio,Set11_NobleRatio,Set11_DivineNobleRatio,Set12_ItemIndex,Set12_DropRatio,Set12_MagicRatio,Set12_NobleRatio,Set12_DivineNobleRatio,Set13_ItemIndex,Set13_DropRatio,Set13_MagicRatio,Set13_NobleRatio,Set13_DivineNobleRatio,Set14_ItemIndex,Set14_DropRatio,Set14_MagicRatio,Set14_NobleRatio,Set14_DivineNobleRatio,Set15_ItemIndex,Set15_DropRatio,Set15_MagicRatio,Set15_NobleRatio,Set15_DivineNobleRatio,Set16_ItemIndex,Set16_DropRatio,Set16_MagicRatio,Set16_NobleRatio,Set16_DivineNobleRatio,Set17_ItemIndex,Set17_DropRatio,Set17_MagicRatio,Set17_NobleRatio,Set17_DivineNobleRatio,Set18_ItemIndex,Set18_DropRatio,Set18_MagicRatio,Set18_NobleRatio,Set18_DivineNobleRatio,Set19_ItemIndex,Set19_DropRatio,Set19_MagicRatio,Set19_NobleRatio,Set19_DivineNobleRatio,Set20_ItemIndex,Set20_DropRatio,Set20_MagicRatio,Set20_NobleRatio,Set20_DivineNobleRatio,Set21_ItemIndex,Set21_DropRatio,Set21_MagicRatio,Set21_NobleRatio,Set21_DivineNobleRatio,Set22_ItemIndex,Set22_DropRatio,Set22_MagicRatio,Set22_NobleRatio,Set22_DivineNobleRatio,Set23_ItemIndex,Set23_DropRatio,Set23_MagicRatio,Set23_NobleRatio,Set23_DivineNobleRatio,Set24_ItemIndex,Set24_DropRatio,Set24_MagicRatio,Set24_NobleRatio,Set24_DivineNobleRatio,Set25_ItemIndex,Set25_DropRatio,Set25_MagicRatio,Set25_NobleRatio,Set25_DivineNobleRatio,Set26_ItemIndex,Set26_DropRatio,Set26_MagicRatio,Set26_NobleRatio,Set26_DivineNobleRatio,Set27_ItemIndex,Set27_DropRatio,Set27_MagicRatio,Set27_NobleRatio,Set27_DivineNobleRatio,Set28_ItemIndex,Set28_DropRatio,Set28_MagicRatio,Set28_NobleRatio,Set28_DivineNobleRatio,Set29_ItemIndex,Set29_DropRatio,Set29_MagicRatio,Set29_NobleRatio,Set29_DivineNobleRatio,Set30_ItemIndex,Set30_DropRatio,Set30_MagicRatio,Set30_NobleRatio,Set30_DivineNobleRatio,Set31_ItemIndex,Set31_DropRatio,Set31_MagicRatio,Set31_NobleRatio,Set31_DivineNobleRatio,Set32_ItemIndex,Set32_DropRatio,Set32_MagicRatio,Set32_NobleRatio,Set32_DivineNobleRatio,Set33_ItemIndex,Set33_DropRatio,Set33_MagicRatio,Set33_NobleRatio,Set33_DivineNobleRatio,Set34_ItemIndex,Set34_DropRatio,Set34_MagicRatio,Set34_NobleRatio,Set34_DivineNobleRatio,Set35_ItemIndex,Set35_DropRatio,Set35_MagicRatio,Set35_NobleRatio,Set35_DivineNobleRatio,Set36_ItemIndex,Set36_DropRatio,Set36_MagicRatio,Set36_NobleRatio,Set36_DivineNobleRatio,Set37_ItemIndex,Set37_DropRatio,Set37_MagicRatio,Set37_NobleRatio,Set37_DivineNobleRatio,Set38_ItemIndex,Set38_DropRatio,Set38_MagicRatio,Set38_NobleRatio,Set38_DivineNobleRatio,Set39_ItemIndex,Set39_DropRatio,Set39_MagicRatio,Set39_NobleRatio,Set39_DivineNobleRatio,Set40_ItemIndex,Set40_DropRatio,Set40_MagicRatio,Set40_NobleRatio,Set40_DivineNobleRatio,Set41_ItemIndex,Set41_DropRatio,Set41_MagicRatio,Set41_NobleRatio,Set41_DivineNobleRatio,Set42_ItemIndex,Set42_DropRatio,Set42_MagicRatio,Set42_NobleRatio,Set42_DivineNobleRatio,Set43_ItemIndex,Set43_DropRatio,Set43_MagicRatio,Set43_NobleRatio,Set43_DivineNobleRatio,Set44_ItemIndex,Set44_DropRatio,Set44_MagicRatio,Set44_NobleRatio,Set44_DivineNobleRatio,Set45_ItemIndex,Set45_DropRatio,Set45_MagicRatio,Set45_NobleRatio,Set45_DivineNobleRatio,Set46_ItemIndex,Set46_DropRatio,Set46_MagicRatio,Set46_NobleRatio,Set46_DivineNobleRatio,Set47_ItemIndex,Set47_DropRatio,Set47_MagicRatio,Set47_NobleRatio,Set47_DivineNobleRatio,Set48_ItemIndex,Set48_DropRatio,Set48_MagicRatio,Set48_NobleRatio,Set48_DivineNobleRatio,Set49_ItemIndex,Set49_DropRatio,Set49_MagicRatio,Set49_NobleRatio,Set49_DivineNobleRatio
1008,150 레벨 아이템,100000,21,6307,4000,100000,80000,5000,56,4000,100000,80000,5000,306,5000,100000,80000,5000,556,4000,100000,80000,5000,806,5000,100000,80000,5000,1056,4000,100000,80000,5000,1306,5000,100000,80000,5000,2413,4000,100000,80000,5000,2433,5000,100000,80000,5000,2480,5000,100000,80000,5000,2533,5000,100000,80000,5000,2583,5000,100000,80000,5000,2630,5000,100000,80000,5000,2683,5000,100000,80000,5000,2730,5000,100000,80000,5000,2883,5000,100000,80000,5000,2933,5000,100000,80000,5000,2983,5000,100000,80000,5000,3033,5000,100000,80000,5000,3133,5000,100000,80000,5000,3213,5000,100000,80000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,150 레벨 아이템,100000,22,6309,4000,100000,80000,5000,6311,4000,100000,80000,5000,7,4000,100000,80000,5000,257,5000,100000,80000,5000,507,4000,100000,80000,5000,757,5000,100000,80000,5000,1007,4000,100000,80000,5000,1257,5000,100000,80000,5000,2414,4000,100000,80000,5000,2434,5000,100000,80000,5000,2481,4000,100000,80000,5000,2534,5000,100000,80000,5000,2584,4000,100000,80000,5000,2631,5000,100000,80000,5000,2684,4000,100000,80000,5000,2731,5000,100000,80000,5000,2884,4000,100000,80000,5000,2934,5000,100000,80000,5000,2984,5000,100000,80000,5000,3034,5000,100000,80000,5000,3134,5000,100000,80000,5000,3214,5000,100000,80000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,150 레벨 아이템,100000,22,64030,4000,100000,80000,5000,8,4000,100000,80000,5000,258,4000,100000,80000,5000,758,5000,100000,80000,5000,508,4000,100000,80000,5000,1008,5000,100000,80000,5000,1258,4000,100000,80000,5000,2415,5000,100000,80000,5000,2435,4000,100000,80000,5000,2482,5000,100000,80000,5000,2585,4000,100000,80000,5000,2632,5000,100000,80000,5000,2685,4000,100000,80000,5000,2732,5000,100000,80000,5000,2535,4000,100000,80000,5000,2885,5000,100000,80000,5000,2935,4000,100000,80000,5000,3035,5000,100000,80000,5000,2985,5000,100000,80000,5000,3135,5000,100000,80000,5000,3083,5000,100000,80000,5000,3215,5000,100000,80000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,150 레벨 아이템,100000,23,64550,4000,100000,80000,5000,64551,4000,100000,80000,5000,8,4000,100000,80000,5000,258,4000,100000,80000,5000,508,4000,100000,80000,5000,758,4000,100000,80000,5000,1008,4000,100000,80000,5000,1258,5000,100000,80000,5000,2415,4000,100000,80000,5000,2435,5000,100000,80000,5000,2482,4000,100000,80000,5000,2585,5000,100000,80000,5000,2632,4000,100000,80000,5000,2685,5000,100000,80000,5000,2732,5000,100000,80000,5000,2535,5000,100000,80000,5000,2885,4000,100000,80000,5000,2935,4000,100000,80000,5000,3035,4000,100000,80000,5000,2985,5000,100000,80000,5000,3135,4000,100000,80000,5000,3083,5000,100000,80000,5000,3215,4000,100000,80000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,150 레벨 아이템,100000,13,6397,7000,14000,4342,2021,6383,7000,14000,4342,2021,6385,8000,14000,4342,2021,6386,8000,14000,4342,2021,6387,8000,14000,4342,2021,6388,8000,14000,4342,2021,6389,8000,14000,4342,2021,6435,8000,14000,4342,2021,6436,8000,14000,4342,2021,6437,8000,14000,4342,2021,6438,8000,14000,4342,2021,6439,8000,14000,4342,2021,6414,6000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,150 레벨 아이템,100000,5,6313,20000,14000,4342,2021,6315,20000,14000,4342,2021,6317,20000,14000,4342,2021,6319,20000,14000,4342,2021,6321,20000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,150 레벨 아이템,100000,1,6382,100000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,150 레벨 아이템,100000,1,6384,100000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,150 레벨 아이템,100000,1,9903,100000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,150 레벨 아이템,100000,1,9901,100000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,150 레벨 아이템,100000,7,6352,15000,14000,4342,2021,6369,15000,14000,4342,2021,6475,14000,14000,4342,2021,6476,14000,14000,4342,2021,6477,14000,14000,4342,2021,6478,14000,14000,4342,2021,6479,14000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,150 레벨 아이템,100000,3,9901,40000,14000,4342,2021,9903,30000,14000,4342,2021,6384,30000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,150 레벨 아이템,100000,7,6480,14000,14000,4342,2021,6481,14000,14000,4342,2021,6482,14000,14000,4342,2021,6483,14000,14000,4342,2021,6484,14000,14000,4342,2021,6367,10000,14000,4342,2021,9901,20000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,150 레벨 아이템,100000,3,9901,50000,14000,4342,2021,9903,30000,14000,4342,2021,6382,20000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,150 레벨 아이템,100000,7,6313,10000,14000,4342,2021,6315,10000,14000,4342,2021,6317,10000,14000,4342,2021,6319,10000,14000,4342,2021,6321,10000,14000,4342,2021,6414,5000,14000,4342,2021,9903,45000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,150 레벨 아이템,100000,8,6313,10000,14000,4342,2021,6315,10000,14000,4342,2021,6317,10000,14000,4342,2021,6319,10000,14000,4342,2021,6321,10000,14000,4342,2021,6414,5000,14000,4342,2021,9901,25000,14000,4342,2021,9903,20000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,150 레벨 아이템,100000,18,145,6000,14000,4342,2021,395,5000,14000,4342,2021,645,6000,14000,4342,2021,895,5000,14000,4342,2021,1145,6000,14000,4342,2021,1395,5000,14000,4342,2021,250,6000,14000,4342,2021,500,5000,14000,4342,2021,750,6000,14000,4342,2021,1000,5000,14000,4342,2021,1250,6000,14000,4342,2021,1500,5000,14000,4342,2021,50,6000,14000,4342,2021,300,5000,14000,4342,2021,550,6000,14000,4342,2021,800,5000,14000,4342,2021,1050,6000,14000,4342,2021,1300,6000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,150 레벨 아이템,100000,20,6313,9000,14000,4342,2021,6315,9000,14000,4342,2021,6317,9000,14000,4342,2021,6319,9000,14000,4342,2021,6321,9000,14000,4342,2021,6313,6000,14000,4342,2021,6315,6000,14000,4342,2021,6317,6000,14000,4342,2021,6319,6000,14000,4342,2021,6321,6000,14000,4342,2021,6313,3000,14000,4342,2021,6315,3000,14000,4342,2021,6317,3000,14000,4342,2021,6319,3000,14000,4342,2021,6321,3000,14000,4342,2021,6313,2000,14000,4342,2021,6315,2000,14000,4342,2021,6317,2000,14000,4342,2021,6319,2000,14000,4342,2021,6321,2000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,1 레벨 아이템,100000,30,10,3000,19960,10004,5001,260,4000,19960,10004,5001,510,3000,19960,10004,5001,760,3000,19960,10004,5001,1010,4000,19960,10004,5001,1260,3000,19960,10004,5001,160,3000,19960,10004,5001,410,4000,19960,10004,5001,660,3000,19960,10004,5001,910,3000,19960,10004,5001,1160,4000,19960,10004,5001,1410,3000,19960,10004,5001,60,3000,19960,10004,5001,310,4000,19960,10004,5001,560,3000,19960,10004,5001,810,3000,19960,10004,5001,1060,4000,19960,10004,5001,1310,3000,19960,10004,5001,210,3000,19960,10004,5001,460,4000,19960,10004,5001,710,3000,19960,10004,5001,960,3000,19960,10004,5001,1210,4000,19960,10004,5001,1460,3000,19960,10004,5001,110,3000,19960,10004,5001,360,4000,19960,10004,5001,610,3000,19960,10004,5001,860,3000,19960,10004,5001,1110,4000,19960,10004,5001,1360,3000,19960,10004,5001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
