2006-07-04 13:53,Name,Rank,Type,Code,Attribute,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,5229,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex
6044,사이프의 눈,2,0,4,0,17,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,50,1,1,1,0,0,0,0,0,0,0,0,5494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6045,아삼의 양피지,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6046,쿠퍼의 편지,2,0,4,0,40,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,5496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6047,혼을 담을수 있는 병,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,5497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6048,이상한 액체가 담긴 병,2,0,4,0,40,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,5498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6049,늑대 송곳니(상),2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6050,피묻은 늑대 송곳니(상),2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6051,늑대 송곳니(하),2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6052,피묻은 늑대 송곳니(하),2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6053,늑대 송곳니,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6054,영화 초대권,2,0,4,0,40,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6055,영혼의 목걸이,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6056,병,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,5506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6057,마법의 책,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6058,조행기,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059,커빈의 칼,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,5509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6060,바론의 편지,2,0,4,0,40,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,5510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6061,엘리아덴의 깃털,2,0,4,0,40,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,2,50,1,1,1,0,0,0,0,0,0,0,0,5511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6062,썬더불스의 빛가루,2,0,4,0,40,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,50,1,1,1,0,0,0,0,0,0,0,0,5512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6063,에리스의 뼈,2,0,4,0,40,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,2,50,1,1,1,0,0,0,0,0,0,0,0,5513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6064,카론의 계약서 조각 1,2,0,4,0,40,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,2,50,1,1,1,0,0,0,0,0,0,0,0,5514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6065,카론의 계약서 조각 2,2,0,4,0,40,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,2,50,1,1,1,0,0,0,0,0,0,0,0,5515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6066,카론의 계약서 조각 3,2,0,4,0,40,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,2,50,1,1,1,0,0,0,0,0,0,0,0,5516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6067,소개장,2,0,4,0,40,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,5517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6068,백기사단의 증명서,2,0,4,0,40,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,5518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6069,스틱스의 일지,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,50,1,1,1,0,0,0,0,0,0,0,0,5519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6070,꾸러미,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6071,그레고리의 병,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6072,간,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,50,1,1,1,0,0,0,0,0,0,0,0,5522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,양피지,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,50,1,1,1,0,0,0,0,0,0,0,0,5523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6074,간스튜,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,50,1,1,1,0,0,0,0,0,0,0,0,5524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6075,에키드나 퀸의 비늘,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,20,1,1,1,0,0,0,0,0,0,0,0,5525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6076,자이언트비의 날개조각,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,20,1,1,1,0,0,0,0,0,0,0,0,5526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6077,쿤다의 피,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,50,1,1,1,0,0,0,0,0,0,0,0,5527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6078,클레이의 뿔,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,10,1,1,1,0,0,0,0,0,0,0,0,5528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6079,코라이어의 상아,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,10,1,1,1,0,0,0,0,0,0,0,0,5529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6080,데빌워커의 손톱,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,10,1,1,1,0,0,0,0,0,0,0,0,5530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6081,강철 조각,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,50,1,1,1,0,0,0,0,0,0,0,0,5531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6082,신비한 나뭇잎,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,10,1,1,1,0,0,0,0,0,0,0,0,5532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6083,화살촉,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,50,1,1,1,0,0,0,0,0,0,0,0,5533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084,칼루스의 영혼,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6085,베노모스의 체액,2,0,4,0,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,50,1,1,1,0,0,0,0,0,0,0,0,5535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6301,헬쓰 스톤,0,1,0,1,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,1,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6302,마나 스톤,0,1,0,2,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,2,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6303,레드 스타,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,3,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6304,엘로우 스타,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,4,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6305,그린 스타,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,5,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6306,블루 스타,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,6,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6307,람버스,0,1,0,1,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,7,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6308,맥스 람버스,0,1,0,1,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,8,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6309,피라미드,0,1,0,2,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,9,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6310,맥스 피라미드,0,1,0,2,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,10,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6311,미디얼,0,1,0,3,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,12,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6312,맥스 미리얼,0,1,0,3,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,11,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6313,어택 큐브,0,1,0,2,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,13,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6314,디펜스 큐브,0,1,0,2,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,14,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6315,어택 비드,0,1,0,1,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,16,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6316,디펜스 비드,0,1,0,1,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,15,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6317,어택 스피어,0,1,0,3,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,17,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6318,디펜스 스피어,0,1,0,3,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,18,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6319,어택 스컬,0,1,0,4,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,20,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6320,디펜스 스컬,0,1,0,4,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,19,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6321,어택 크리스탈,0,1,0,5,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,22,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6322,디펜스 크리스탈,0,1,0,5,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,21,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6323,이동속도 향상,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,98,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6324,공격속도 향상,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,99,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6325,어택 큐브,0,1,0,2,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,13,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6326,어택 비드,0,1,0,1,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,16,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6327,어택 스피어,0,1,0,3,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,17,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6328,어택 스컬,0,1,0,4,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,20,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6329,어택 크리스탈,0,1,0,5,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,22,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6470,어택 큐브,0,1,0,2,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,13,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6471,어택 비드,0,1,0,1,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,16,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
