2005-11-10 17:32,Name,Rank,Type,Code,Attribute,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex
17552,ÇÇ´Ð½º ÆÒÃ÷ +2,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,64,20555,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1612,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,2,0,0,0,0,70,70,0,0,0,0,0,0,17551,17553
17553,ÇÇ´Ð½º ÆÒÃ÷ +3,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,64,20555,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1613,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,3,0,0,0,0,74,74,0,0,0,0,0,0,17552,17554
17554,ÇÇ´Ð½º ÆÒÃ÷ +4,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,64,20555,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1614,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,4,0,0,0,0,79,79,0,0,0,0,0,0,17553,17555
17555,ÇÇ´Ð½º ÆÒÃ÷ +5,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,64,20555,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1615,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,5,0,0,0,0,85,85,0,0,0,0,0,0,17554,17556
17556,ÇÇ´Ð½º ÆÒÃ÷ +6,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,64,20555,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1616,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,6,0,0,0,0,92,92,0,0,0,0,0,0,17555,17557
17557,ÇÇ´Ð½º ÆÒÃ÷ +7,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,64,20555,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1617,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,7,0,0,0,0,99,99,0,0,0,0,0,0,17556,17558
17558,ÇÇ´Ð½º ÆÒÃ÷ +8,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,64,20555,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1618,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,8,0,0,0,0,106,106,0,0,0,0,0,0,17557,17559
17559,ÇÇ´Ð½º ÆÒÃ÷ +9,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,64,20555,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1619,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,10,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,9,0,0,0,0,113,113,0,0,0,0,0,0,17558,0
757,¾Æºê¶ó»è½º ÆÒÃ÷,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,76,39419,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1620,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,0,0,0,0,0,81,81,0,0,0,0,0,0,0,17581
17581,¾Æºê¶ó»è½º ÆÒÃ÷ +1,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,76,39419,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1621,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,1,0,0,0,0,83,83,0,0,0,0,0,0,757,17582
17582,¾Æºê¶ó»è½º ÆÒÃ÷ +2,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,76,39419,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1622,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,2,0,0,0,0,86,86,0,0,0,0,0,0,17581,17583
17583,¾Æºê¶ó»è½º ÆÒÃ÷ +3,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,76,39419,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1623,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,3,0,0,0,0,90,90,0,0,0,0,0,0,17582,17584
17584,¾Æºê¶ó»è½º ÆÒÃ÷ +4,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,76,39419,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1624,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,4,0,0,0,0,95,95,0,0,0,0,0,0,17583,17585
17585,¾Æºê¶ó»è½º ÆÒÃ÷ +5,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,76,39419,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1625,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,5,0,0,0,0,101,101,0,0,0,0,0,0,17584,17586
17586,¾Æºê¶ó»è½º ÆÒÃ÷ +6,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,76,39419,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1626,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,6,0,0,0,0,108,108,0,0,0,0,0,0,17585,17587
17587,¾Æºê¶ó»è½º ÆÒÃ÷ +7,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,76,39419,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1627,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,7,0,0,0,0,115,115,0,0,0,0,0,0,17586,17588
17588,¾Æºê¶ó»è½º ÆÒÃ÷ +8,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,76,39419,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1628,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,8,0,0,0,0,122,122,0,0,0,0,0,0,17587,17589
17589,¾Æºê¶ó»è½º ÆÒÃ÷ +9,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,76,39419,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1629,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,10,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,9,0,0,0,0,129,129,0,0,0,0,0,0,17588,0
758,¿¡¿ì´ë¸ó ÆÒÃ÷,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1630,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,0,0,0,0,0,98,98,0,0,0,0,0,0,0,17591
17591,¿¡¿ì´ë¸ó ÆÒÃ÷ +1,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1631,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,1,0,0,0,0,100,100,0,0,0,0,0,0,758,17592
17592,¿¡¿ì´ë¸ó ÆÒÃ÷ +2,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1632,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,2,0,0,0,0,103,103,0,0,0,0,0,0,17591,17593
17593,¿¡¿ì´ë¸ó ÆÒÃ÷ +3,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,3,0,0,0,0,107,107,0,0,0,0,0,0,17592,17594
17594,¿¡¿ì´ë¸ó ÆÒÃ÷ +4,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1634,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,4,0,0,0,0,112,112,0,0,0,0,0,0,17593,17595
17595,¿¡¿ì´ë¸ó ÆÒÃ÷ +5,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1635,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,5,0,0,0,0,118,118,0,0,0,0,0,0,17594,17596
17596,¿¡¿ì´ë¸ó ÆÒÃ÷ +6,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1636,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,6,0,0,0,0,125,125,0,0,0,0,0,0,17595,17597
17597,¿¡¿ì´ë¸ó ÆÒÃ÷ +7,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1637,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,7,0,0,0,0,132,132,0,0,0,0,0,0,17596,17598
17598,¿¡¿ì´ë¸ó ÆÒÃ÷ +8,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1638,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,8,0,0,0,0,139,139,0,0,0,0,0,0,17597,17599
17599,¿¡¿ì´ë¸ó ÆÒÃ÷ +9,0,5,2,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,88,68869,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1639,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,10,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,7,9,0,0,0,0,146,146,0,0,0,0,0,0,17598,0
801,¾ÆÄÉÀÎ ±Û·¯ºê,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1640,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,0,0,0,0,0,2,2,0,0,0,0,0,0,0,18001
18001,¾ÆÄÉÀÎ ±Û·¯ºê +1,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1641,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,1,0,0,0,0,3,3,0,0,0,0,0,0,801,18002
18002,¾ÆÄÉÀÎ ±Û·¯ºê +2,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1642,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,2,0,0,0,0,5,5,0,0,0,0,0,0,18001,18003
18003,¾ÆÄÉÀÎ ±Û·¯ºê +3,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1643,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,3,0,0,0,0,7,7,0,0,0,0,0,0,18002,18004
18004,¾ÆÄÉÀÎ ±Û·¯ºê +4,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1644,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,4,0,0,0,0,10,10,0,0,0,0,0,0,18003,18005
18005,¾ÆÄÉÀÎ ±Û·¯ºê +5,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1645,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,5,0,0,0,0,13,13,0,0,0,0,0,0,18004,18006
18006,¾ÆÄÉÀÎ ±Û·¯ºê +6,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1646,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,6,0,0,0,0,16,16,0,0,0,0,0,0,18005,18007
18007,¾ÆÄÉÀÎ ±Û·¯ºê +7,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1647,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,7,0,0,0,0,21,21,0,0,0,0,0,0,18006,18008
18008,¾ÆÄÉÀÎ ±Û·¯ºê +8,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1648,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,8,0,0,0,0,26,26,0,0,0,0,0,0,18007,18009
18009,¾ÆÄÉÀÎ ±Û·¯ºê +9,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,4,15,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1649,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,9,0,0,0,0,31,31,0,0,0,0,0,0,18008,0
802,´ÙÀÌ¾î ±Û·¯ºê,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1650,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,0,0,0,0,0,9,9,0,0,0,0,0,0,0,18011
18011,´ÙÀÌ¾î ±Û·¯ºê +1,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1651,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,1,0,0,0,0,10,10,0,0,0,0,0,0,802,18012
18012,´ÙÀÌ¾î ±Û·¯ºê +2,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1652,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,2,0,0,0,0,12,12,0,0,0,0,0,0,18011,18013
18013,´ÙÀÌ¾î ±Û·¯ºê +3,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1653,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,3,0,0,0,0,14,14,0,0,0,0,0,0,18012,18014
18014,´ÙÀÌ¾î ±Û·¯ºê +4,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1654,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,4,0,0,0,0,17,17,0,0,0,0,0,0,18013,18015
18015,´ÙÀÌ¾î ±Û·¯ºê +5,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1655,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,5,0,0,0,0,20,20,0,0,0,0,0,0,18014,18016
18016,´ÙÀÌ¾î ±Û·¯ºê +6,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1656,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,6,0,0,0,0,23,23,0,0,0,0,0,0,18015,18017
18017,´ÙÀÌ¾î ±Û·¯ºê +7,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1657,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,7,0,0,0,0,28,28,0,0,0,0,0,0,18016,18018
18018,´ÙÀÌ¾î ±Û·¯ºê +8,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1658,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,8,0,0,0,0,33,33,0,0,0,0,0,0,18017,18019
18019,´ÙÀÌ¾î ±Û·¯ºê +9,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,16,121,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1659,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,23,23,25,25,9,0,0,0,0,38,38,0,0,0,0,0,0,18018,0
803,³ëºí¿ÀÄ¿ ±Û·¯ºê,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1660,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,0,0,0,0,0,16,16,0,0,0,0,0,0,0,18021
18021,³ëºí¿ÀÄ¿ ±Û·¯ºê +1,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1661,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,1,0,0,0,0,17,17,0,0,0,0,0,0,803,18022
18022,³ëºí¿ÀÄ¿ ±Û·¯ºê +2,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1662,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,2,0,0,0,0,19,19,0,0,0,0,0,0,18021,18023
18023,³ëºí¿ÀÄ¿ ±Û·¯ºê +3,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1663,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,3,0,0,0,0,21,21,0,0,0,0,0,0,18022,18024
18024,³ëºí¿ÀÄ¿ ±Û·¯ºê +4,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1664,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,4,0,0,0,0,24,24,0,0,0,0,0,0,18023,18025
18025,³ëºí¿ÀÄ¿ ±Û·¯ºê +5,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1665,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,5,0,0,0,0,27,27,0,0,0,0,0,0,18024,18026
18026,³ëºí¿ÀÄ¿ ±Û·¯ºê +6,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,5,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,6,0,0,0,0,30,30,0,0,0,0,0,0,18025,18027
18027,³ëºí¿ÀÄ¿ ±Û·¯ºê +7,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,7,0,0,0,0,35,35,0,0,0,0,0,0,18026,18028
18028,³ëºí¿ÀÄ¿ ±Û·¯ºê +8,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1668,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,7,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,8,0,0,0,0,40,40,0,0,0,0,0,0,18027,18029
18029,³ëºí¿ÀÄ¿ ±Û·¯ºê +9,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,29,558,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1669,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,10,0,0,0,0,0,0,0,0,0,0,22,23,23,24,25,26,9,0,0,0,0,45,45,0,0,0,0,0,0,18028,0
804,ºñ¾ÓÄ« ±Û·¯ºê,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,2080,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1670,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,24,25,26,0,0,0,0,0,23,23,0,0,0,0,0,0,0,18031
18031,ºñ¾ÓÄ« ±Û·¯ºê +1,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,2080,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1671,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,24,25,26,1,0,0,0,0,24,24,0,0,0,0,0,0,804,18032
18032,ºñ¾ÓÄ« ±Û·¯ºê +2,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,2080,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1672,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,24,25,26,2,0,0,0,0,26,26,0,0,0,0,0,0,18031,18033
18033,ºñ¾ÓÄ« ±Û·¯ºê +3,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,2080,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1673,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,24,25,26,3,0,0,0,0,28,28,0,0,0,0,0,0,18032,18034
18034,ºñ¾ÓÄ« ±Û·¯ºê +4,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,2080,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1674,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,0,22,24,23,24,25,26,4,0,0,0,0,31,31,0,0,0,0,0,0,18033,18035
18035,ºñ¾ÓÄ« ±Û·¯ºê +5,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,2080,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1675,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0,0,0,0,0,0,22,24,23,24,25,26,5,0,0,0,0,34,34,0,0,0,0,0,0,18034,18036
18036,ºñ¾ÓÄ« ±Û·¯ºê +6,0,5,4,0,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,2080,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1676,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,5,0,0,0,0,0,0,0,0,0,0,22,24,23,24,25,26,6,0,0,0,0,37,37,0,0,0,0,0,0,18035,18037
